Book_Id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
pg288,-0.004695,-0.013166,-0.003659,0.002505,0.006242,-0.002727,0.027669,0.006206,-0.012858,0.015777,0.000583,-0.014513,-0.005895,-0.003941,-0.000176,0.004914,-0.004633,0.002752,-0.002578,0.002192
pg419,0.015149,-0.00012,-0.006081,-0.003457,0.013978,-0.001243,-0.013329,-0.012952,-0.008256,0.014821,0.026104,-0.000365,-0.0091,0.017874,-0.00962,-0.01024,-0.002671,-0.001451,-0.006174,-0.002868
pg7477,-0.017692,-0.001911,-0.003375,0.000116,0.008016,0.010255,0.025019,-0.006125,-0.005628,0.019757,-0.006741,-0.017194,-0.00318,-0.005639,0.001874,0.004936,0.002031,0.00185,-0.000324,-0.006047
pg7838,0.015975,-0.002897,0.001761,-0.005139,0.029451,0.000085,-0.011715,-0.016283,0.005262,0.017955,-0.010861,0.021066,-0.01554,0.001438,-0.003234,-0.006492,-0.000585,-0.010534,-0.010515,0.000802
pg8715,0.020879,0.002681,-0.006995,-0.012332,-0.019791,0.030473,-0.003151,-0.000008,-0.011148,0.001361,0.034352,0.009401,0.002115,-0.013633,-0.013604,-0.012946,-0.001731,-0.001435,-0.000926,-0.003561
pg9488,-0.02063,-0.015477,-0.006021,0.004753,0.033843,-0.016527,-0.006462,-0.019472,0.004498,0.006319,-0.005877,0.01417,0.006586,0.020912,0.007554,0.005436,-0.003045,0.002391,-0.010447,-0.002504
pg961,0.024977,-0.007022,0.008869,0.025135,-0.021797,0.003129,-0.007202,0.005073,-0.008968,-0.004979,-0.011691,0.012543,-0.013915,-0.024188,0.004506,-0.002979,-0.009952,-0.0016,0.035175,-0.005114
pg85,-0.000548,0.000007,-0.000611,-0.000125,0.00131,0.001394,-0.000957,-0.001086,0.000662,-0.000082,-0.000782,0.001088,0.000205,-0.000542,0.001609,-0.000935,0.00013,-0.000115,-0.001019,0.000396
pg106,0.000603,0.001011,-0.001366,-0.001167,-0.001839,-0.001055,0.001403,-0.001629,-0.001369,0.001978,-0.00203,-0.000982,0.002992,-0.000547,0.000905,-0.001118,0.000942,0.001986,-0.000242,0.001523
pg2225,0.001259,-0.001364,-0.002079,0.008009,0.009495,-0.003587,-0.001502,0.001429,0.000968,-0.001919,-0.007117,-0.007735,0.001269,0.000338,0.001455,0.002851,-0.003966,0.000866,0.000217,0.001113
pg560,0.004015,0.003714,-0.001883,-0.000264,-0.003444,-0.002529,-0.001687,-0.002079,-0.003309,0.004353,-0.000099,0.000937,0.000709,0.001471,-0.000766,-0.001,0.003247,-0.004227,0.003217,-0.000376
pg1947,-0.000776,0.001419,-0.002277,-0.000352,-0.002461,-0.000424,-0.001915,0.000752,-0.001091,0.000113,0.004447,-0.000115,0.001794,0.003247,-0.00012,-0.001016,0.000651,-0.00157,0.001749,-0.002054
pg2727,-0.001799,-0.003139,0.006326,0.001134,-0.00048,-0.000122,0.001858,-0.000615,-0.000012,0.000809,0.00015,0.000499,-0.004053,0.004661,0.000545,-0.000208,-0.000559,0.000878,-0.001975,-0.003896
pg11311,-0.002031,-0.000141,-0.000739,0.000094,0.00003,-0.000422,-0.003007,0.000646,0.003456,-0.002588,-0.000956,0.000034,0.000436,-0.00093,0.000391,0.000406,0.003724,0.002933,-0.001304,-0.000033
pg21692,0.011433,-0.003847,0.000039,-0.004443,-0.003841,-0.000902,-0.003976,-0.004053,-0.004937,-0.002313,-0.000994,0.002927,0.000527,0.007573,-0.001823,-0.000677,0.000991,0.002495,0.002582,0.00324
pg21756,0.016027,-0.001598,-0.00376,0.006589,-0.003189,-0.004203,-0.008426,-0.005192,0.001876,-0.006087,-0.000298,0.001511,-0.001037,-0.002529,0.002795,-0.00045,-0.000274,0.013999,-0.003713,-0.00204
pg23493,0.020453,0.007627,-0.007957,0.010507,-0.002722,0.004503,-0.00054,0.00236,0.000227,-0.005095,-0.000457,-0.003568,-0.001444,-0.009808,-0.008169,0.00843,0.000268,-0.006456,0.000341,-0.008498
pg21719,0.016389,0.019265,0.013505,-0.007429,0.000896,-0.004232,-0.000569,-0.005374,-0.006851,0.001239,0.003643,-0.009204,-0.012036,0.004156,-0.012242,0.00301,-0.008896,0.005113,0.006161,-0.006542
pg17677,0.026125,0.008671,0.000104,0.003309,0.006054,-0.012569,-0.004798,0.020017,0.001815,-0.002201,0.004414,-0.012317,-0.001939,-0.004137,-0.013031,-0.000063,-0.010898,0.003533,-0.007846,-0.004243
pg19592,0.026417,-0.008038,0.004836,0.001071,-0.00948,0.002679,-0.011245,0.017227,-0.006294,-0.016043,-0.008606,-0.012838,-0.013052,-0.006318,0.010569,0.005406,0.005544,0.012547,0.001312,0.004307
pg1078,0.036274,-0.005705,-0.003753,0.027473,0.009424,0.00679,-0.003667,-0.006748,-0.008322,-0.01396,-0.009549,-0.002988,-0.005343,0.001036,0.000195,-0.007977,-0.004086,0.015094,-0.011171,-0.013015
pg15348,-0.020214,0.034768,-0.000853,-0.008032,-0.017311,0.001341,0.016458,0.002134,0.02846,0.003496,-0.006602,-0.010231,-0.013861,-0.012827,0.021246,0.005989,-0.017491,-0.01378,0.010169,-0.002857
pg21823,0.032961,-0.01916,-0.00799,0.001361,-0.014352,-0.012446,-0.004207,0.005552,0.00734,0.006174,0.008475,0.013166,0.004836,0.003413,-0.003108,0.023227,-0.018887,-0.020119,-0.005068,-0.001168
pg646,0.037166,-0.0188,0.003048,-0.006136,-0.001372,0.000888,0.008023,0.021142,-0.002877,0.006893,0.006471,0.0088,-0.001084,0.013333,-0.020132,-0.017458,-0.02234,-0.007455,-0.006903,-0.001206
pg21713,-0.02093,0.024915,-0.010441,0.009641,0.007072,0.005567,-0.010546,-0.004649,-0.005446,-0.010571,-0.001974,-0.019846,0.031431,0.006271,-0.000326,-0.02404,0.025132,0.010476,-0.01397,0.002237
pg24086,0.03469,0.016149,0.000178,0.001146,0.000948,-0.017534,0.022455,-0.017196,-0.011321,0.000155,-0.010986,0.01759,-0.019796,0.005416,-0.009556,-0.015668,-0.004416,-0.007508,-0.002197,0.017448
pg21711,0.044974,-0.002469,0.003205,-0.003228,-0.00082,0.007026,-0.008795,-0.011247,-0.006721,-0.01789,-0.010133,-0.020052,-0.007703,0.02562,-0.002067,0.008965,-0.005954,0.0039,-0.005987,0.009374
pg21706,-0.029204,0.03305,0.012031,0.010612,0.003258,-0.007377,0.001178,-0.007545,-0.008276,-0.017954,0.032407,0.013131,0.000818,-0.017718,-0.012946,-0.004858,0.012368,0.009679,-0.011633,-0.01102
pg21202,0.030947,-0.022925,0.006597,0.008372,0.001953,-0.014239,-0.008661,0.003501,0.019432,0.001861,-0.028206,-0.024228,0.007853,0.010164,-0.000154,0.017308,-0.022036,-0.005005,-0.007725,0.025191
pg14876,-0.020485,0.035707,0.018912,0.010517,0.008313,-0.002313,0.003197,0.002772,-0.01178,-0.006418,-0.018824,-0.033795,-0.009288,-0.005243,0.013212,0.006474,-0.021219,0.000181,0.037962,-0.007882
pg24013,0.046095,0.005526,0.012332,-0.01251,-0.005752,-0.003083,-0.008363,0.00087,-0.00529,-0.015035,0.000679,0.03247,-0.006504,-0.002181,-0.005866,-0.018308,-0.007981,-0.008531,-0.01935,0.020782
pg5623,-0.019354,0.041189,-0.016453,-0.003642,-0.010301,0.009439,0.021265,0.001101,0.00666,-0.009718,-0.022695,-0.020997,0.008079,-0.007644,0.028547,0.004437,0.022972,0.001659,-0.018721,-0.015823
pg12532,-0.007149,0.048647,0.002655,0.001754,-0.006204,-0.008812,-0.008168,-0.017616,0.036206,-0.006556,-0.00939,-0.001496,0.009355,0.00377,-0.027956,0.004172,-0.021231,-0.022783,0.031883,-0.00108
pg21735,0.048819,0.020775,0.005687,0.003283,-0.004402,0.000687,-0.015121,-0.003922,-0.024783,0.034242,-0.006273,-0.008024,-0.004554,-0.020103,0.010301,-0.032325,-0.009925,0.00499,0.00025,0.000397
pg23380,0.052975,0.008363,-0.005224,-0.006343,-0.011236,0.012214,0.004112,-0.006485,0.002512,-0.017931,-0.00999,0.042101,0.010596,-0.021595,-0.026488,-0.016558,-0.009174,0.005548,-0.008083,0.000686
pg6357,0.061593,-0.002457,0.003789,-0.003963,-0.018633,-0.008464,-0.006406,0.030825,-0.005469,0.002403,-0.002885,-0.003873,-0.016313,-0.018054,-0.004896,0.004204,-0.006605,0.028174,-0.004176,-0.028796
pg5833,0.04876,0.034472,0.013661,0.001279,-0.011468,-0.008557,-0.029081,0.018931,0.00879,-0.012591,-0.008684,0.002078,-0.031275,0.004126,-0.01488,0.019309,0.017858,-0.028397,0.006321,-0.030651
pg21701,0.06155,-0.017156,-0.006302,-0.030805,0.005055,0.026847,-0.023202,-0.015662,-0.010297,0.01167,-0.012361,-0.005409,0.007929,0.042728,-0.013376,-0.002692,-0.011527,-0.004645,0.00253,-0.004875
pg11602,0.055038,-0.026183,0.006938,0.008576,0.003596,0.032326,-0.03695,-0.02744,-0.01668,0.013697,-0.007302,-0.028429,0.014432,0.021069,-0.017031,0.000067,-0.003783,0.007537,0.001743,-0.001219
pg21753,0.061334,0.010655,-0.0024,0.018283,-0.010722,-0.019151,0.016106,-0.012212,-0.021382,0.028541,-0.029136,-0.011528,-0.013602,0.0351,-0.005576,-0.026977,-0.00064,-0.017987,0.006019,-0.004723
pg53345,0.062405,0.011577,-0.000845,0.000874,-0.01151,-0.024715,-0.001054,-0.028961,-0.007457,0.003523,-0.034524,0.030829,-0.002186,0.036275,-0.006306,-0.022276,-0.001683,-0.003148,0.00316,-0.003979
pg23389,0.047311,0.035944,-0.004365,-0.005669,-0.002003,-0.005061,0.017375,-0.026755,-0.026012,0.025581,-0.014642,-0.019645,-0.015647,0.013624,-0.005365,-0.024982,-0.024893,0.019014,0.028242,-0.012051
pg21748,0.063957,0.000447,-0.001471,0.011255,-0.008203,-0.016493,-0.006433,-0.007094,-0.019796,0.026441,-0.011019,-0.014596,-0.013755,-0.012538,-0.000901,0.041159,-0.00121,-0.021215,-0.00117,-0.007365
pg21730,0.050463,-0.0064,-0.005638,0.018251,-0.008385,0.006896,0.017875,-0.017888,-0.042965,0.025216,-0.000778,0.008786,-0.016825,-0.016205,-0.007131,-0.020974,-0.016005,-0.030914,0.029389,0.033232
pg10724,0.055231,-0.003489,-0.001488,-0.017996,-0.018029,-0.001096,-0.036748,0.000202,0.000022,0.04977,-0.012928,-0.007968,0.0055,-0.03473,0.001199,0.007989,0.013362,0.01415,-0.006122,-0.006833
pg23262,0.065356,-0.015512,-0.024537,-0.019804,-0.012581,0.007847,0.008609,0.028041,-0.013606,0.016235,-0.006699,-0.018993,-0.014403,-0.009222,0.000914,-0.00957,-0.007977,-0.019495,0.004923,0.040472
pg5439,-0.002579,-0.001085,0.0168,0.007828,0.034426,-0.021976,0.00242,0.003469,0.014066,0.025666,-0.006644,-0.006499,-0.020464,-0.002324,-0.011853,-0.006945,-0.020266,-0.006324,-0.005908,0.00819
pg5440,0.003919,0.000499,0.002628,-0.0023,0.001212,0.008683,-0.002694,-0.00581,-0.002647,0.002646,0.003634,-0.004094,0.009548,-0.000113,-0.000025,-0.001298,-0.009234,-0.004207,-0.006341,0.005994
pg16720,-0.00476,0.001441,0.010165,0.00281,-0.002166,-0.001543,-0.001208,0.006355,-0.007296,-0.003006,-0.001425,0.005229,0.000475,0.000471,-0.000179,-0.001314,0.002012,-0.005681,0.004384,-0.004763
pg5441,0.003087,0.008597,-0.004669,-0.000246,0.001309,0.004762,-0.004478,0.001982,-0.00326,0.003245,0.004386,-0.001879,-0.006152,-0.00674,-0.002474,-0.001635,0.008209,-0.004571,0.004042,-0.003516
pg5446,-0.006921,-0.004133,-0.006643,-0.002782,0.002981,-0.00254,-0.004852,0.006328,0.002404,-0.001656,-0.002956,0.003465,0.00578,0.003314,0.005233,0.010492,0.010537,-0.008579,-0.005564,-0.003909
pg146,-0.003845,-0.000361,-0.000568,-0.000437,0.002261,0.001756,0.000977,0.000919,-0.000254,-0.00134,-0.005063,-0.000852,-0.002931,-0.000631,0.007493,-0.003745,-0.000987,-0.000352,0.002917,0.005043
pg18505,0.007409,-0.001274,-0.001212,0.001202,0.000836,0.003674,0.000233,0.000924,0.000822,0.001905,-0.001343,-0.003662,-0.002526,0.000495,-0.002061,-0.0002,-0.000376,-0.00249,-0.001782,-0.000575
pg24025,-0.000157,0.008127,0.009263,-0.000189,0.005155,0.000612,-0.004235,0.006287,-0.001273,-0.002362,0.001987,-0.002138,-0.003094,-0.000952,-0.002967,-0.00419,-0.00123,-0.002506,-0.003449,-0.002689
pg2788,0.009509,-0.002584,0.012992,-0.004582,-0.002573,-0.007957,-0.005231,0.000059,-0.001329,-0.001301,0.001423,-0.005135,-0.002745,0.001934,0.009098,0.015701,-0.012361,0.009523,-0.008785,-0.005656
pg3499,0.008378,-0.00587,0.015206,0.00614,0.00865,0.001058,0.007251,-0.003013,0.008481,-0.000056,-0.012623,-0.006865,-0.010018,0.010086,-0.009939,-0.007499,-0.009312,0.016866,-0.006075,-0.010847
pg18247,0.000026,0.001998,-0.007792,0.009226,0.009136,0.001391,-0.006885,-0.00439,0.001614,-0.001244,-0.004735,-0.00186,-0.000267,-0.007422,0.001224,0.000004,0.005536,0.004476,0.002143,-0.00218
pg53416,0.000898,-0.014229,0.00098,0.014528,0.006424,0.001436,0.00848,-0.007282,0.003295,0.00405,0.017308,0.002824,-0.011886,-0.001472,-0.011677,0.005329,-0.01157,-0.00235,-0.002252,-0.002834
pg23169,-0.011582,0.004898,-0.010154,0.002588,-0.000274,-0.010297,-0.00022,-0.01012,-0.009275,-0.010515,-0.010964,0.012411,0.012664,-0.001631,0.011352,0.007904,0.011082,0.003315,0.007371,0.001447
pg7401,-0.008264,0.00337,-0.014236,-0.013099,-0.003194,-0.000258,-0.007027,0.010075,-0.017703,-0.006286,0.013723,-0.007107,0.012232,0.004014,0.021505,-0.00664,0.00361,0.000377,-0.000647,0.015555
pg84,-0.019587,-0.005575,0.01085,0.002925,-0.002346,-0.011362,-0.002644,0.023797,0.006701,-0.004077,0.002005,-0.000735,0.023082,-0.002467,-0.004145,-0.013005,-0.00735,0.004958,-0.006568,0.00554
